,Unnamed: 0.1,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Country,Region,CategoryID,CategoryName,pub_month,pub_week,pub_day,pub_weekday,views_per_sub,likes_per_sub
5909,5909,2417,785,5558,1997,114047421,401616,160,7120000,91,12,24,3,10,42,13,0,16.01789395816096,0.0564067336507396
5910,5910,7889,6717,6662,1415,2950050,57769,188,66900,27,12,1,8,10,41,12,6,44.09575342670513,0.8634997982092943
5911,5911,3884,1225,4764,1713,5949995,41744,78,1820000,86,44,26,5,10,42,13,0,3.269226225699876,0.0229362511339279
5912,5912,1065,371,6754,7471,305843,8341,1326,247000,45,12,20,0,10,42,19,6,1.2382257561710277,0.0337690940522508
5913,5913,6119,664,3553,745,1071060,6735,158,43500,86,22,2,6,10,41,10,4,24.62150295395508,0.1548240270338612
5914,5914,1596,6278,6396,6385,349166,12983,1102,49000,89,36,25,2,10,42,18,5,7.1256913124221954,0.2649537764535418
5915,5915,5099,6733,6639,6208,2068949,55981,1002,3620000,80,40,1,8,10,42,18,5,0.5715327150462113,0.0154643603689612
5916,5916,5886,3025,2459,2676,9951097,120794,310,5700000,60,33,26,5,10,42,14,1,1.7458061849462834,0.0211919261066796
5917,5917,6339,2805,603,6979,298914,6563,486,175000,67,34,17,9,10,42,19,6,1.708070239598631,0.0375026428420409
5918,5918,8001,5306,2512,2578,47977,3054,681,26,67,30,10,7,10,42,14,1,1776.925925925926,113.11111111111111
5919,5919,7537,6535,2496,6364,33729,3194,225,185000,27,12,20,0,10,42,18,5,0.1823179334165761,0.0172647715417754
5920,5920,4282,2967,423,3865,1642228,36141,2649,2070000,72,35,20,0,10,42,16,3,0.7933464766442142,0.0174594118553565
5921,5921,900,6419,6667,5313,169114,2600,316,346000,28,26,25,2,10,42,17,4,0.4887673735047008,0.0075144291490487
5922,5922,1738,7168,6881,7280,63603,3230,830,90600,85,43,20,0,10,42,19,6,0.7020121190715334,0.0356508206311188
5923,5923,408,3867,6919,1241,188172,1781,69,24200,46,23,28,4,10,41,12,6,7.77538118259576,0.0735920003305648
5924,5924,3074,4155,4532,2981,1064907,13812,119,431000,93,48,17,9,10,42,15,2,2.4707761698928774,0.0320463293588645
5925,5925,5321,1026,6366,1886,5118078,44296,323,141000,86,44,1,8,10,42,13,0,36.29816809809859,0.3141538003276573
5926,5926,4666,4417,2257,2817,923391,12567,92,12800,67,36,23,10,10,42,15,2,72.13428638387626,0.981720178111085
5927,5927,2695,1715,779,3903,364259,43587,1615,2270000,77,38,26,5,10,42,16,3,0.1604664491337228,0.0192013131271748
5928,5928,7408,2117,4758,7518,220172,15208,690,784000,86,44,20,0,10,42,19,6,0.280831274449905,0.0193979344414101
5929,5929,5424,3510,314,3513,10942246,303424,520,8030000,28,33,26,5,10,42,15,2,1.362670565047252,0.037786296664222
5930,5930,8386,7752,1619,7185,208862,828,5,57200,36,45,23,10,10,42,19,6,3.651369731298404,0.0144752714113389
5931,5931,7768,8168,2155,6281,52571508,605446,2007,2300000,42,3,24,3,10,42,18,5,22.857167453405456,0.2632372768533579
5932,5932,7214,287,7176,3025,1632971,28448,439,24300,87,45,1,8,10,42,15,2,67.19768733796963,1.1706514135220774
5933,5933,3858,1278,3168,5374,2781392,23295,2956,63300,39,28,25,2,10,42,17,4,43.939147880760174,0.3680036650289884
5934,5934,7404,1384,5961,2008,341680,8333,521,2130000,60,27,25,2,10,42,14,1,0.1604130702286055,0.0039122047360541
5935,5935,4550,6583,5073,1475,6611785,241153,3973,221000,27,12,1,8,10,41,12,6,29.91744381247144,1.0911851077596937
5936,5936,5842,5501,3853,5567,200189,10129,407,3710000,91,2,22,1,10,42,17,4,0.053959284647093,0.0027301879433455
5937,5937,2039,4233,4891,4934,183976,1281,164,7670000,93,48,20,0,10,42,17,4,0.02398643755066,0.0001670143198156
5938,5938,1471,6808,6747,1213,2147148,15255,9,646000,27,12,1,8,10,41,12,6,3.3237533688028345,0.0236145145286152
5939,5939,7132,8363,2956,1419,85400,5976,234,363000,28,13,22,1,10,41,12,6,0.2352610598868873,0.0164627645653868
5940,5940,3474,3780,4106,4883,9176869,139801,685,8390000,42,21,26,5,10,42,17,4,1.093786401217354,0.0166628108864349
5941,5941,3804,5355,5822,3518,1121916,10401,317,2350000,91,47,10,7,10,42,16,3,0.4774108606762295,0.0044259555634231
5942,5942,798,5736,1558,2744,246538,4027,403,2970000,60,27,25,2,10,42,15,2,0.0830093996601347,0.001355891799363
5943,5943,561,4799,5397,732,73691627,326456,387,94700,67,24,26,5,10,41,10,4,778.1504630362932,3.4472286459488286
5944,5944,2276,3173,795,7746,20467,661,168,120000,38,18,2,6,10,42,19,6,0.1705569120257331,0.005508287430938
5945,5945,6320,1792,3968,830,34476799,592541,5433,935000,12,3,17,9,10,41,10,4,36.873542381238096,0.6337330120502545
5946,5946,7521,3206,5253,4085,369605,8094,720,23700000,42,21,28,4,10,42,16,3,0.0155951470213018,0.0003415189729316
5947,5947,3168,3286,2959,2570,323428,11137,736,2960000,60,27,25,2,10,42,14,1,0.1092661793019664,0.0037624987288855
5948,5948,1358,8009,6602,4705,2681953,28088,62,130000,67,25,26,5,10,42,17,4,20.63024899808463,0.2160598764624887
5949,5949,3963,4441,1283,6680,578470,6102,352,3080000,28,13,20,0,10,42,18,5,0.1878148740860798,0.0019811681879324
5950,5950,845,2090,3980,7699,542099,15978,73,4890000,27,12,26,5,10,42,19,6,0.1108586685360596,0.0032674839943795
5951,5951,7909,7682,7305,753,1836525,19693,188,59300,36,45,1,8,10,41,10,4,30.969545201598624,0.3320854623024907
5952,5952,3013,6180,1823,3424,462935,6353,170,3850000,67,39,28,4,10,42,15,2,0.1202428259109543,0.0016501294415248
5953,5953,1860,5323,1463,1034,10412984,182816,2042,20400,91,32,17,9,10,41,11,5,510.4153717955002,8.961129356404097
5954,5954,2375,7925,7498,234,1603171,15014,387,272000,48,25,28,4,10,40,3,4,5.893989360333234,0.0551983264767408
5955,5955,378,2000,6539,2537,316163,5211,208,38100,79,46,28,4,10,42,14,1,8.29802367391932,0.1367680638303456
5956,5956,6885,1300,3689,4396,212825,10285,186,181000,67,10,24,3,10,42,16,3,1.1758222330263368,0.056822890481268
5957,5957,2919,2785,4685,7884,14024,2263,35,344000,67,38,20,0,10,42,19,6,0.0407673233508042,0.0065784692486359
5958,5958,581,2419,2603,5355,10917000,461405,2843,7770000,91,2,24,3,10,42,17,4,1.4050191241931629,0.0593828752402992
5959,5959,2057,6625,6704,1898,1639641,23287,2016,1480000,67,12,25,2,10,42,13,0,1.1078647919832487,0.0157344488280751
5960,5960,1017,7116,4051,285,863314,21578,64,1240000,85,43,28,4,10,40,5,6,0.6962204062738659,0.0174015988696783
5961,5961,7150,6532,6071,3681,1840585,15931,47,10300,91,12,26,5,10,42,16,3,178.68022522085235,1.546548878749636
5962,5962,6040,288,292,1000,7878050,44729,470,36800,48,5,2,6,10,41,11,5,214.07162848835628,1.215428928561724
5963,5963,2350,3973,4228,7313,29527,2162,254,140000,21,10,20,0,10,42,19,6,0.2109056363883115,0.0154427468375225
5964,5964,582,1681,534,6717,261647,13203,51,212000,12,37,2,6,10,42,18,5,1.234178140669148,0.0622780081226031
5965,5965,8246,8183,938,7953,371049,10428,1226,14100000,12,5,20,0,10,42,19,6,0.0263155300485439,0.000739574415633
5966,5966,1910,3770,1059,2388,576007,7945,135,279000,93,48,25,2,10,42,14,1,2.0645338188752014,0.0284766004422923
5967,5967,3820,6711,6165,3447,652959,11650,589,5080000,57,26,26,5,10,42,15,2,0.1285352109182655,0.0022933066351758
5968,5968,4095,4599,4805,7618,53839,3150,153,2020000,67,7,22,1,10,42,19,6,0.0266529571024964,0.0015594051686113
5969,5969,5946,6740,376,7282,90484,3906,345,4380000,80,26,20,0,10,42,19,6,0.020658442772045,0.0008917806183149
5970,5970,3271,7786,7050,4919,3250805,41150,551,628000,46,23,24,3,10,42,17,4,5.176432840075096,0.0655253733672398
5971,5971,4195,1540,3930,6407,2512676,34209,1917,66600,67,39,17,9,10,42,18,5,37.727301391871,0.5136409363222775
5972,5972,3140,4347,1165,1744,12434296,71885,85,31600000,48,34,1,8,10,42,13,0,0.3934903672946086,0.0022748417001632
5973,5973,5712,6749,3887,5379,350569,8826,233,562000,86,40,25,2,10,42,17,4,0.6237871462862166,0.0157045983903943
5974,5974,7254,1856,2339,2434,15236532,564178,4179,457000,91,2,26,5,10,42,14,1,33.340259649322434,1.2345224627517226
5975,5975,3082,2770,2358,2483,350611,3376,13,155000,86,44,28,4,10,42,14,1,2.2619918581170446,0.0217805046419055
5976,5976,222,5508,2175,6089,224576,1608,123,11200,73,36,2,6,10,42,18,5,20.04963842514061,0.143558610838318
5977,5977,2998,6935,1483,6308,386927,2502,11,36900,7,3,25,2,10,42,18,5,10.485542397225007,0.0678030405680062
5978,5978,1215,6815,6675,1065,673147,5056,82,59100,80,40,2,6,10,41,11,5,11.3897734386897,0.085548467877024
5979,5979,6997,6786,1149,3146,3617434,200808,1474,156000,67,12,17,9,10,42,15,2,23.188530842751007,1.287222517804373
5980,5980,2075,7535,7133,3867,1966777,28639,175,62600,36,45,26,5,10,42,16,3,31.41766105972748,0.457484704717177
5981,5981,2858,7313,7014,514,4021556,18078,258,11700,67,23,2,6,10,41,9,3,343.6933595419195,1.544996154174857
5982,5982,2976,1496,5531,3962,1366651,7309,29,190000,67,48,2,6,10,42,16,3,7.192862142830827,0.0384682185883232
5983,5983,7662,2765,3697,3789,4394671,89329,3161,3620000,7,3,1,8,10,42,16,3,1.2139971784538182,0.0246765125203004
5984,5984,3416,6563,4704,7414,231641,12772,158,56200,91,26,23,10,10,42,19,6,4.121652639632747,0.2272557427803775
5985,5985,1002,6936,3708,5114,1414949,0,131,6820000,7,3,25,2,10,42,17,4,0.2074704974383434,0.0
5986,5986,1244,1460,2792,2121,7894842,46314,30,290000,7,3,26,5,10,42,14,1,27.223499229313003,0.1597028975762152
5987,5987,7539,7177,3313,8049,18404,245,6,167000,85,43,20,0,10,43,20,0,0.1102029329165693,0.0014670570834905
5988,5988,5259,4520,4476,3861,59461,1729,0,5390,67,49,10,7,10,42,16,3,11.029679094787609,0.3207197180485995
5989,5989,8376,7488,6899,1169,6559983,96639,190,63700,46,23,24,3,10,41,12,6,102.98084802436382,1.5170719454953612
5990,5990,2511,7211,4199,3451,450348,4811,3919,4190000,31,20,25,2,10,42,15,2,0.1074815972597619,0.0011482097498306
5991,5991,4286,3464,2431,6942,26093912,196920,964,1440000,91,2,26,5,10,42,19,6,18.120759638361363,0.1367499050347881
5992,5992,4444,1387,1352,3752,5897934,42588,13,1140000,67,3,26,5,10,42,16,3,5.173621777524756,0.0373578619667877
5993,5993,5592,5563,7121,2353,62601,726,208,127000,67,45,28,4,10,42,14,1,0.4929173786033181,0.0057164904213352
5994,5994,1744,1653,1128,7605,162143,6612,227,6030000,60,9,25,2,10,42,19,6,0.0268893819420593,0.0010965172310916
5995,5995,7685,7546,7021,2749,5305255,106995,621,704000,46,23,26,5,10,42,15,2,7.53586287519478,0.1519813182083548
5996,5996,7981,2432,3294,6837,917947,18841,65,214000,67,29,28,4,10,42,19,6,4.289451918448979,0.0880416446652118
5997,5997,166,1235,5532,2974,2352844,20970,53,50400,91,48,23,10,10,42,15,2,46.682486458602014,0.4160631733497351
5998,5998,1112,665,1269,152,6300376,154656,488,7300000,67,33,28,4,9,40,29,0,0.8630650872513579,0.0211857505224999
5999,5999,4678,641,5562,5611,590480,11137,96,36400,12,47,25,2,10,42,17,4,16.22153237548419,0.3059531331556825
6000,6000,5349,8393,6234,4175,149258,3131,9,352000,21,10,23,10,10,42,16,3,0.4240272044681691,0.0088948610941446
6001,6001,3584,3101,3514,3339,2318666,59487,177,1590000,30,14,24,3,10,42,15,2,1.4582795859876818,0.0374131840168654
6002,6002,3738,6495,6698,7409,295210,7341,38,490000,67,40,1,8,10,42,19,6,0.6024681582282485,0.0149816020783631
6003,6003,244,6581,2218,3366,2381830,0,336,63400,42,26,26,5,10,42,15,2,37.5677039794325,0.0
6004,6004,5223,3646,562,3976,454300,9123,21,22600,91,36,23,10,10,42,16,3,20.100880492013623,0.4036547055440024
6005,6005,5165,7163,1522,8154,131642,5612,16,251000,85,43,17,9,10,43,20,0,0.5244680300078486,0.0223584766594555
6006,6006,404,1060,2402,4301,184766,5382,35,448000,67,38,1,8,10,42,16,3,0.4124231865553872,0.0120133660415936
6007,6007,3800,5630,4449,1101,5769486,246537,879,379000,67,5,23,10,10,41,11,5,15.222878039899632,0.6504916873570254
6008,6008,122,244,6083,6490,930817,25067,2110,8430000,91,32,20,0,10,42,18,5,0.1104171873763716,0.0029735465037311
6009,6009,1024,3888,4002,2268,825627,4839,47,19600,22,38,1,8,10,42,14,1,42.12167746543544,0.2468751594306412
6010,6010,5705,2108,3248,6071,904759,6353,3,70300,67,19,2,6,10,42,18,5,12.86978848096044,0.0903685580574956
6011,6011,2685,84,5628,5994,1115146,5433,6,13800,91,44,23,10,10,42,18,5,80.80182595464096,0.3936671255706108
6012,6012,2744,8210,6406,5962,45984,3086,91,2210000,89,20,25,2,10,42,18,5,0.0208072304039681,0.0013963794586518
6013,6013,507,6954,4309,2150,4184595,47037,551,14700000,42,42,25,2,10,42,14,1,0.2846663071655573,0.0031997957006941
6014,6014,2673,1091,1290,7961,53140,1033,191,180000,91,42,25,2,10,42,19,6,0.2952205821078771,0.0057388570063499
6015,6015,8276,2463,1678,1448,4982574,27192,425,15100,67,29,26,5,10,41,12,6,329.9499370902589,1.800675451956824
6016,6016,7217,8141,486,8069,174800,4148,0,1370000,57,26,17,9,10,43,20,0,0.1275911477436877,0.0030277350162518
6017,6017,144,2904,837,2467,312915,13956,279,867000,67,4,20,0,10,42,14,1,0.3609165387352494,0.0160968672469812
6018,6018,3078,7244,4582,5274,666067,10221,367,130000,67,13,26,5,10,42,17,4,5.123552895746956,0.0786224721348297
6019,6019,1167,7482,7025,3729,3322071,31609,740,42200,46,23,23,10,10,42,16,3,78.72019620388143,0.7490106869505462
6020,6020,4534,3831,3886,3633,3021455,25147,124,14100,67,29,1,8,10,42,16,3,214.2723920289341,1.783348698673853
6021,6021,5166,8056,7391,3653,859603,17265,968,1070000,48,25,25,2,10,42,16,3,0.8033665389097767,0.016135498938786
6022,6022,5936,4903,4297,1194,25056540,198302,45,2110000,42,21,1,8,10,41,12,6,11.875131812733738,0.0939819459801203
6023,6023,6056,6445,4031,6614,100373,6808,311,609000,28,26,25,2,10,42,18,5,0.1648158213204904,0.0111789635813405
6024,6024,7731,8023,2212,143,11881051,238891,13110,78800000,48,42,10,7,9,40,29,0,0.1507747569698634,0.0030316116366546
6025,6025,2357,2863,1057,7803,139890,4022,282,14200000,60,33,20,0,10,42,19,6,0.0098514077569431,0.0002832394166732
6026,6026,2306,7796,7150,4198,856179,14517,260,1620000,87,45,24,3,10,42,16,3,0.5285052293177597,0.0089611055795644
6027,6027,1349,5720,1556,5450,41999,1015,234,28600,2,0,25,2,10,42,17,4,1.4684451592601655,0.0354882696409216
6028,6028,3539,3494,1550,1840,1325721,8265,99,96700,69,27,2,6,10,42,13,0,13.709485941200194,0.0854696435403977
6029,6029,4684,6075,5610,2208,4892392,0,516,1360000,67,39,1,8,10,42,14,1,3.5973444137173427,0.0
6030,6030,6664,2103,1844,4118,7832483,340919,1509,311000,91,42,24,3,10,42,16,3,25.184751817518272,1.096199047591487
6031,6031,4143,4455,4868,6248,71790,2615,115,23100,44,22,28,4,10,42,18,5,3.107657677156833,0.1131985628327778
6032,6032,4340,5986,4139,5942,191032,4652,331,1630000,89,46,20,0,10,42,18,5,0.117197474111979,0.0028539859791497
6033,6033,781,3571,673,5703,1398745,57509,1776,7950000,12,37,20,0,10,42,17,4,0.1759427451644345,0.0072338355680709
6034,6034,3576,4860,6020,6854,2245923,12723,1,38200,7,3,26,5,10,42,19,6,58.79225674720557,0.3330541085311903
6035,6035,5668,2047,5403,801,57271,2827,299,125000,67,14,22,1,10,41,10,4,0.4581643346853225,0.0226158190734474
6036,6036,2268,6212,5838,3766,967108,8217,410,1140000,79,39,2,6,10,42,16,3,0.8483396067196433,0.0072078884141329
6037,6037,2230,5539,6132,975,137295275,1101985,16526,112000,57,36,24,3,10,41,11,5,1225.8397246453158,9.839063936929136
6038,6038,3922,3387,4635,2576,289707,5717,607,40500,33,29,17,9,10,42,14,1,7.153082639934817,0.1411570084689267
6039,6039,2975,7158,6817,3870,4195865,75761,199,18700,85,43,26,5,10,42,16,3,224.3658093150099,4.051173734024919
6040,6040,823,78,5219,7357,1414392,36728,110,15000,67,0,23,10,10,42,19,6,94.2865142323845,2.4483701086594225
6041,6041,7749,6549,3536,6626,74416,7445,452,822000,27,12,20,0,10,42,18,5,0.0905303034911149,0.0090571665971209
6042,6042,2111,1307,4653,3525,17840687,0,370,34100,91,2,17,9,10,42,16,3,523.1719597665758,0.0
6043,6043,4292,5574,1595,431,10738772,166453,704,16100000,91,42,28,4,10,41,8,2,0.6670044306208428,0.0103386950100189
6044,6044,2557,5703,2555,1460,29761,604,24,591000,4,2,22,1,10,41,12,6,0.050356936790293,0.0010219948866414
6045,6045,5950,43,4309,5845,2569354,16793,163,14700000,42,21,25,2,10,42,18,5,0.1747859745043554,0.0011423808746679
6046,6046,8024,5789,750,3636,3219934,31066,64,207000,93,48,26,5,10,42,16,3,15.55516156926778,0.1500765696784073
6047,6047,7813,1616,1987,4616,2536323,76094,132,4390000,12,37,24,3,10,42,17,4,0.5777499822892979,0.0173334812452206
6048,6048,8177,7407,5109,4367,228451,1504,913,3080000,46,23,25,2,10,42,16,3,0.0741723785154615,0.0004883115297689
6049,6049,158,1816,1824,3607,7487768,81690,33,667000,7,3,1,8,10,42,16,3,11.22602214989183,0.1224735794998808
6050,6050,1138,2309,2366,6570,278335,14402,3697,110000,93,48,10,7,10,42,18,5,2.5302951791347352,0.1309260824901592
6051,6051,1489,1682,5733,4605,3457561,111657,415,149000,12,5,26,5,10,42,17,4,23.20495164461984,0.749370809591882
6052,6052,3107,524,273,7714,42758,3747,778,22000,45,20,10,7,10,42,19,6,1.9434571155856557,0.1703104404345257
6053,6053,70,2378,6346,6565,973771,18822,36,13700,67,4,17,9,10,42,18,5,71.07298737318443,1.3737683380775123
6054,6054,7226,5900,3433,937,47277,2284,300,38100,34,16,20,0,10,41,11,5,1.2408335739219445,0.0599459331776068
6055,6055,6841,2271,4574,3394,1007765,37290,1162,2160000,31,29,20,0,10,42,15,2,0.4665576543714563,0.0172638808963514
6056,6056,5655,8372,6503,4482,1848475,28047,184,2290000,91,39,2,6,10,42,16,3,0.8071939706576547,0.0122475929049812
6057,6057,5532,7757,40,4767,2312300,53620,162,25400,46,23,1,8,10,42,17,4,91.03184913979764,2.1109405141529862
6058,6058,7971,781,5496,2030,9564058,36286,13,9870000,39,19,23,10,10,42,14,1,0.9690027387028634,0.0036763927379541
6059,6059,4943,3537,1022,6723,1074574,20180,650,6110000,31,42,17,9,10,42,18,5,0.1758713296446269,0.0033027817835054
6060,6060,260,3797,5745,6419,9450428,102020,191,11700000,42,35,1,8,10,42,18,5,0.8077288198522377,0.0087196573743882
6061,6061,8165,2965,606,6708,198999,625,51,13200,22,11,17,9,10,42,18,5,15.074539807590334,0.0473448981137792
6062,6062,2299,7885,7495,5230,2513393,18945,169,19200,48,25,23,10,10,42,17,4,130.89906775688766,0.986667361074944
6063,6063,840,5459,3190,1690,399755,8595,788,1800000,48,25,25,2,10,42,13,0,0.2220859877300068,0.0047749973472236
6064,6064,5327,3155,3405,2852,34835,0,84,93200,44,22,25,2,10,42,15,2,0.3737620840978101,0.0
6065,6065,318,5775,1802,5320,1358191,6090,269,78900,67,44,26,5,10,42,17,4,17.213862942168035,0.0771853335192202
6066,6066,6765,50,7568,8099,59733,651,179,128000,48,25,20,0,10,43,20,0,0.4666604167154944,0.0050858977664236
6067,6067,99,4201,3946,7747,889671,14300,211,522000,39,19,20,0,10,42,19,6,1.7043473096794834,0.0273945835352805
6068,6068,2904,1660,7499,2213,76178,2064,140,50700,48,25,22,1,10,42,14,1,1.5024950198220943,0.0407092562276878
6069,6069,5755,2545,234,7721,17558,1674,153,114000,21,10,25,2,10,42,19,6,0.1540161928404136,0.0146840817185814
6070,6070,4080,5583,1194,5879,54978,587,4,425000,93,48,28,4,10,42,18,5,0.1293596956242456,0.0013811732207688
6071,6071,395,4980,4131,6760,203213,7153,188,46000,60,27,2,6,10,42,18,5,4.417577878741766,0.1554966196387035
6072,6072,7942,5024,2494,6253,301840,11332,13,84300,30,14,17,9,10,42,18,5,3.5805031968778542,0.1344230792042799
6073,6073,8031,2493,4530,6593,125754,1877,15,13700,77,38,23,10,10,42,18,5,9.178454127435954,0.1369972994671921
6074,6074,5032,3849,2294,2206,22637702,402863,2598,109000,91,42,26,5,10,42,14,1,207.6834340969349,3.6959569178264418
6075,6075,1963,61,3561,4804,778506,13697,15,10600,67,11,23,10,10,42,17,4,73.43703424205263,1.2920479200075463
6076,6076,7416,2875,5862,6086,72862,2258,15,127000,30,14,28,4,10,42,18,5,0.5737120180156062,0.0177793875638774
6077,6077,3598,5333,4130,7806,109691,5232,169,803000,22,11,20,0,10,42,19,6,0.136601324282286,0.0065155585111351
6078,6078,305,6650,5230,7337,95315,12287,680,29700,80,12,20,0,10,42,19,6,3.2091512070300663,0.4136897747550587
6079,6079,2015,2861,1064,5547,3145391,19946,118,1360000,67,36,1,8,10,42,17,4,2.3127857994222065,0.0146661656866428
6080,6080,5141,2447,4323,207,3702739,30772,3945,2950000,42,5,28,4,10,40,2,3,1.255165337232089,0.0104311829046837
6081,6081,7586,6527,2293,994,528213,2862,34,2550000,57,26,25,2,10,41,11,5,0.207142271708913,0.0011223525010382
6082,6082,1227,1104,2886,7018,1248797,6110,11,630000,42,35,20,0,10,42,19,6,1.9822143139455333,0.0096983973041312
6083,6083,2792,1410,6887,2357,1332245,16408,52,12600,91,11,23,10,10,42,14,1,105.725339258789,1.3021188794540115
6084,6084,8131,4861,2288,8076,1161999,0,67,288000,42,3,26,5,10,43,20,0,4.03470474060854,0.0
6085,6085,4674,7306,7101,8185,85464,2184,78,530000,87,45,25,2,10,43,20,0,0.1612525259386303,0.0041207469419869
6086,6086,4576,6992,6872,6928,178203,5142,992,907000,85,43,25,2,10,42,19,6,0.1964749763230691,0.0056692329997431
6087,6087,5441,7279,50,7302,26205,838,142,11300,73,36,25,2,10,42,19,6,2.3188213432439606,0.0741527298469162
6088,6088,2289,5235,119,5646,163543,2971,0,2210000,4,2,25,2,10,42,17,4,0.0740013239813013,0.0013443432831025
6089,6089,8428,4901,5713,4591,166347,1008,77,53100,93,48,25,2,10,42,17,4,3.132652869060846,0.0189826933579405
6090,6090,3992,6050,6511,4966,4878783,92062,465,320000,79,39,26,5,10,42,17,4,15.246149230783654,0.2876928509598407
6091,6091,8259,3267,4841,175,35375782,1031139,4982,17700,67,42,2,6,10,40,1,2,1998.5188407434607,58.25314953957403
6092,6092,679,4416,4894,4793,332328,10596,810,1400000,30,4,10,7,10,42,17,4,0.2373769733021619,0.0075685660224528
6093,6093,7377,8082,7513,6292,930085,14731,808,10200,48,25,1,8,10,42,18,5,91.1758651112636,1.4440741103813353
6094,6094,2613,7504,516,7548,55308,666,77,747000,61,42,25,2,10,42,19,6,0.074040061526022,0.0008915650715327
6095,6095,2603,5077,6489,2259,88890,2027,147,811000,67,39,22,1,10,42,14,1,0.1096052902524164,0.0024993803953386
6096,6096,1772,3326,3570,6476,320112,16575,790,645000,0,29,20,0,10,42,18,5,0.4962969049660388,0.0256976345773107
6097,6097,2946,6362,6609,3050,163216,3748,66,11800,41,20,26,5,10,42,15,2,13.83069231421066,0.3176002033725955
6098,6098,2267,5043,5587,108,1671139,18906,650,91300,77,38,10,7,9,39,26,4,18.303622085190742,0.2070733069736366
6099,6099,3306,2107,480,932,376765,16184,1901,900000,39,19,28,4,10,41,11,5,0.4186273126363193,0.0179822022419975
6100,6100,835,5213,962,7520,877118,45577,576,1870000,91,6,28,4,10,42,19,6,0.4690468079963593,0.0243727142391902
6101,6101,4267,5058,5602,138,5645876,174710,4203,1590000,67,37,10,7,9,39,28,6,3.550863175557751,0.1098804340374628
6102,6102,4987,1426,5900,4775,1262482,17413,153,72000,39,12,28,4,10,42,17,4,17.534228691268176,0.2418438632796766
6103,6103,5038,2891,3015,1941,6027236,171303,18966,73400,14,7,24,3,10,42,13,0,82.11381316330841,2.33379654228144
6104,6104,5062,1439,4864,6020,12494182,0,491,12500000,42,35,22,1,10,42,18,5,0.9995344800372415,0.0
6105,6105,2243,5896,1743,5927,112824,2215,28,77400,34,16,26,5,10,42,18,5,1.457655585845144,0.0286172013281482
6106,6106,7577,4987,4201,6344,125288,5760,163,2470000,22,11,20,0,10,42,18,5,0.0507238661036979,0.0023319828615454
6107,6107,2126,1324,543,29,4943637,44905,777,1720000,64,41,10,7,9,38,19,4,2.8742058870896003,0.0261075429607308
6108,6108,1069,4705,5345,7784,16597137,225915,1091,1410000,91,2,26,5,10,42,19,6,11.77101080070156,0.1602232906217797
6109,6109,646,4090,2709,4217,1312450,19843,323,695000,86,44,17,9,10,42,16,3,1.8884145490438144,0.0285510380560603
6110,6110,7712,3904,4863,1826,311211,15947,1097,988000,21,10,20,0,10,42,13,0,0.3149905718718908,0.0161406719223968
6111,6111,2647,2422,4686,111,1310407,28968,1045,605,67,49,10,7,9,39,27,5,2162.387788778878,47.801980198019805
6112,6112,469,7938,7547,2942,840899,12964,132,313000,67,25,2,6,10,42,15,2,2.686569691470634,0.0414183980242874
6113,6113,3829,2352,2648,2746,891625,4497,10,1050000,67,9,2,6,10,42,15,2,0.8491658579372782,0.0042828530639494
6114,6114,4767,345,3008,5485,588494,46289,1190,1120000,30,14,17,9,10,42,17,4,0.5254406022851765,0.0413294273844398
6115,6115,2080,8202,1702,4102,285453,7428,115,127000,89,46,25,2,10,42,16,3,2.2476437193407928,0.0584877284430831
6116,6116,2807,2400,1140,7400,30720,167,56,911000,42,21,17,9,10,42,19,6,0.0337211484948973,0.0001833148371955
6117,6117,721,3195,2369,1545,12837306,66475,87,52200,39,19,26,5,10,42,13,0,245.9206911744986,1.2734430374897032
6118,6118,4120,1864,1901,6682,114917,2699,54,719000,91,31,20,0,10,42,18,5,0.1598287067750949,0.0037538195357169
6119,6119,7484,1246,3745,2986,3746353,33412,189,402000,93,48,26,5,10,42,15,2,9.319262887405753,0.0831142211089027
6120,6120,2349,264,5297,1870,4267818,147690,1310,148000,67,39,26,5,10,42,13,0,28.836413267477923,0.9978986628468728
6121,6121,5024,7126,6869,7181,1136979,24382,15,138000,85,43,1,8,10,42,19,6,8.23891855856117,0.1766798791313106
6122,6122,3300,1000,3374,4715,136401,8293,1717,23300,14,6,25,2,10,42,17,4,5.8538689326638345,0.3559074717823269
6123,6123,4554,3384,3676,7613,2225042,62250,186,5350000,28,33,1,8,10,42,19,6,0.4158956231970798,0.0116355118438295
6124,6124,775,6381,4683,3284,263871,5116,668,850000,86,44,25,2,10,42,15,2,0.3104361053692878,0.0060188164484512
6125,6125,7694,4509,3725,3798,207299,2820,24,924000,64,30,17,9,10,42,16,3,0.2243493242972681,0.0030519447489775
6126,6126,4618,7589,2247,6130,380246,3250,11,131000,36,45,23,10,10,42,18,5,2.9026190639766107,0.024808970923886
6127,6127,3344,3226,2613,7201,13690221,405193,25573,30100000,42,21,23,10,10,42,19,6,0.4548246028297474,0.013461561014566
6128,6128,1775,1952,823,3260,180644,6010,1956,233000,91,22,25,2,10,42,15,2,0.7752928099021035,0.0257938807129583
6129,6129,5381,233,4477,564,1152259,40889,4256,723000,93,48,10,7,10,41,9,3,1.5937170211382834,0.0565545552495778
